"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.x","Input.y","Answer.value","Approve","Reject"
"255NVRH1KHO9XJUG1QEVHLKW711QZ7","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:54 GMT 2012","","","2P006UFBNFSVZXOKXTWS46NG1R03HX","A3KPQ7L5FS8SD6","Approved","Thu May 03 06:21:30 GMT 2012","Thu May 03 06:21:44 GMT 2012","Wed May 09 23:21:44 PDT 2012","Thu May 03 06:37:15 PDT 2012","","","14","95% (213/225)","95% (213/225)","95% (213/225)","http://jdadesign.net/turk/palettes-sym/palette-1.png","E","A","1.9"
"255NVRH1KHO9XJUG1QEVHLKW711QZ7","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:54 GMT 2012","","","2VNWJ5OPB0YVZ2B3GG27MP9U3DBX5B","A18IQ4HHBIZAAW","Approved","Thu May 03 07:11:13 GMT 2012","Thu May 03 07:11:23 GMT 2012","Thu May 10 00:11:23 PDT 2012","Thu May 03 06:37:15 PDT 2012","","","10","100% (107/107)","100% (107/107)","100% (107/107)","http://jdadesign.net/turk/palettes-sym/palette-1.png","E","A","2.0"
"22OVCPWZ9RNDFLR0VCYSV3DTGYFBQM","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","4","Department:Other","600","604800","Fri May 04 06:25:18 GMT 2012","","","23VHVWAVKI626MT7VRTZH9QH6NSPHV","A3TUKCLQ4D3T9R","Approved","Thu May 03 06:32:41 GMT 2012","Thu May 03 06:32:57 GMT 2012","Wed May 09 23:32:57 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","16","100% (120/120)","100% (120/120)","100% (120/120)","http://jdadesign.net/turk/palettes-sym/palette-1.png","A","B","1.7"
"22OVCPWZ9RNDFLR0VCYSV3DTGYFBQM","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","4","Department:Other","600","604800","Fri May 04 06:25:18 GMT 2012","","","2EAXKO2L92HEVZDBRNPOKCF0C1EFE3","A1T584R9RDVK6S","Rejected","Thu May 03 07:15:28 GMT 2012","Thu May 03 07:15:46 GMT 2012","Thu May 10 00:15:46 PDT 2012","","Thu May 03 06:37:16 PDT 2012","The value you provided is too far away from the expected value. Please read the instructions carefully to understand how to read the heatmap before entering data.","18","58% (37/64)","58% (37/64)","58% (37/64)","http://jdadesign.net/turk/palettes-sym/palette-1.png","A","B","3.0"
"22OVCPWZ9RNDFLR0VCYSV3DTGYFBQM","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","4","Department:Other","600","604800","Fri May 04 06:25:18 GMT 2012","","","2H1KQW618N46D0IH7OWXKETND4UMOJ","A2BQL77YUUD0EQ","Rejected","Thu May 03 05:56:26 GMT 2012","Thu May 03 05:56:46 GMT 2012","Wed May 09 22:56:46 PDT 2012","","Wed May 02 23:25:18 PDT 2012","The value you provided is too far away from the expected value. Please read the instructions carefully to understand how to read the heatmap before entering data.","20","36% (4/11)","36% (4/11)","36% (4/11)","http://jdadesign.net/turk/palettes-sym/palette-1.png","A","B","""3.0"""
"22OVCPWZ9RNDFLR0VCYSV3DTGYFBQM","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","4","Department:Other","600","604800","Fri May 04 06:25:18 GMT 2012","","","2O41PC6SK9RJR8R4CJ5HUAAPM0Y2QJ","A2MHZPVAFW7DSZ","Approved","Thu May 03 07:15:43 GMT 2012","Thu May 03 07:16:08 GMT 2012","Thu May 10 00:16:08 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","25","100% (19/19)","100% (19/19)","100% (19/19)","http://jdadesign.net/turk/palettes-sym/palette-1.png","A","B","1.7"
"22OVCPWZ9RNDFLR0VCYSV3DTGYFBQM","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","4","Department:Other","600","604800","Fri May 04 06:25:18 GMT 2012","","","2WNHVKCJ011KLA7O1TBQ4618NGK79M","AV4TU2R3S36K6","Submitted","Thu May 03 13:54:45 GMT 2012","Thu May 03 13:55:15 GMT 2012","Thu May 10 06:55:15 PDT 2012","","","","30","100% (4/4)","100% (4/4)","100% (4/4)","http://jdadesign.net/turk/palettes-sym/palette-1.png","A","B","1.5"
"2UZJHP4BDDKGN1BWMH0XBG3570PZ6J","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:54 GMT 2012","","","20SONNVRH1KH7CHLLVY6VV9LK8GXOG","A18IQ4HHBIZAAW","Approved","Thu May 03 07:16:08 GMT 2012","Thu May 03 07:16:18 GMT 2012","Thu May 10 00:16:18 PDT 2012","Thu May 03 06:37:18 PDT 2012","","","10","100% (107/107)","100% (107/107)","100% (107/107)","http://jdadesign.net/turk/palettes-sym/palette-1.png","C","B","1.8"
"2UZJHP4BDDKGN1BWMH0XBG3570PZ6J","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:54 GMT 2012","","","2CXL8I9NZW6HX29T8OHWFT869S3LVK","A3KPQ7L5FS8SD6","Approved","Thu May 03 06:59:08 GMT 2012","Thu May 03 06:59:18 GMT 2012","Wed May 09 23:59:18 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","10","95% (213/225)","95% (213/225)","95% (213/225)","http://jdadesign.net/turk/palettes-sym/palette-1.png","C","B","1.6"
"2UZJHP4BDDKGN1BWMH0XBG3570PZ6J","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:54 GMT 2012","","","2I6BDPGFL6VC8Z2EL74WQOV1SJYJ41","AVWZJ14OPTJD5","Approved","Thu May 03 04:54:22 GMT 2012","Thu May 03 04:54:40 GMT 2012","Wed May 09 21:54:40 PDT 2012","Thu May 03 06:37:15 PDT 2012","","","18","100% (9/9)","100% (9/9)","100% (9/9)","http://jdadesign.net/turk/palettes-sym/palette-1.png","C","B","1.7"
"2XNR98D8J3VEQZVXN7PCO3MCKCOWGS","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:54 GMT 2012","","","2D15SW6NG1FSMQ1SDVPF9FZSZXBIWD","A3KPQ7L5FS8SD6","Approved","Thu May 03 06:55:38 GMT 2012","Thu May 03 06:55:49 GMT 2012","Wed May 09 23:55:49 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","11","95% (213/225)","95% (213/225)","95% (213/225)","http://jdadesign.net/turk/palettes-sym/palette-1.png","D","B","3.4"
"2XNR98D8J3VEQZVXN7PCO3MCKCOWGS","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:54 GMT 2012","","","2JUNJKM05BMJCXK3QM7TX9RA74ECH5","A2CRR4XXLNOJP2","Approved","Thu May 03 07:12:18 GMT 2012","Thu May 03 07:13:34 GMT 2012","Thu May 10 00:13:34 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","76","100% (14/14)","100% (14/14)","100% (14/14)","http://jdadesign.net/turk/palettes-sym/palette-1.png","D","B","3.3"
"2XNR98D8J3VEQZVXN7PCO3MCKCOWGS","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:54 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:54 GMT 2012","","","2XBKM05BMJTU01Z7ADG9ZA7S58VEJ5","A1T584R9RDVK6S","Approved","Thu May 03 07:06:56 GMT 2012","Thu May 03 07:07:11 GMT 2012","Thu May 10 00:07:11 PDT 2012","Thu May 03 06:37:16 PDT 2012","","","15","58% (37/64)","58% (37/64)","58% (37/64)","http://jdadesign.net/turk/palettes-sym/palette-1.png","D","B","3.0"
"2FILWSBRI8IUU51Z3SAH0TLB3PEE2B","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","26UGTP9RA7S5FP4B3IJON70JMTTRWP","A1IZ3TRWABZ57M","Approved","Thu May 03 06:33:09 GMT 2012","Thu May 03 06:33:24 GMT 2012","Wed May 09 23:33:24 PDT 2012","Thu May 03 06:37:16 PDT 2012","","","15","100% (82/82)","100% (82/82)","100% (82/82)","http://jdadesign.net/turk/palettes-sym/palette-1.png","E","B","3.0"
"2FILWSBRI8IUU51Z3SAH0TLB3PEE2B","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2R08MQU6L5OBEFL6LHO4IIJF7S2DW5","A31HCYU85BMVLL","Approved","Thu May 03 06:24:49 GMT 2012","Thu May 03 06:25:01 GMT 2012","Wed May 09 23:25:01 PDT 2012","Thu May 03 06:37:15 PDT 2012","","","12","99% (87/88)","99% (87/88)","99% (87/88)","http://jdadesign.net/turk/palettes-sym/palette-1.png","E","B","3.0"
"2FILWSBRI8IUU51Z3SAH0TLB3PEE2B","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2VNWJ5OPB0YVZ2B3GG27MP9U3DB5XJ","A3KPQ7L5FS8SD6","Approved","Thu May 03 06:54:08 GMT 2012","Thu May 03 06:54:25 GMT 2012","Wed May 09 23:54:25 PDT 2012","Thu May 03 06:37:16 PDT 2012","","","17","95% (213/225)","95% (213/225)","95% (213/225)","http://jdadesign.net/turk/palettes-sym/palette-1.png","E","B","2.8"
"2GRRNDWIOV1SQVQ87D7U93YDZC1WHR","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","26QB49F9SSSHG44OI7JTDH5F8VISWK","A18IQ4HHBIZAAW","Submitted","Thu May 03 13:57:35 GMT 2012","Thu May 03 13:57:46 GMT 2012","Thu May 10 06:57:46 PDT 2012","","","","11","100% (107/107)","100% (107/107)","100% (107/107)","http://jdadesign.net/turk/palettes-sym/palette-1.png","A","C","2.0"
"2GRRNDWIOV1SQVQ87D7U93YDZC1WHR","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2CBE1M7PKK9LAZ9TTU30CLZXPXGSZ4","A3TUKCLQ4D3T9R","Approved","Thu May 03 06:55:33 GMT 2012","Thu May 03 06:55:48 GMT 2012","Wed May 09 23:55:48 PDT 2012","Thu May 03 06:37:16 PDT 2012","","","15","100% (120/120)","100% (120/120)","100% (120/120)","http://jdadesign.net/turk/palettes-sym/palette-1.png","A","C","2.1"
"2GRRNDWIOV1SQVQ87D7U93YDZC1WHR","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2X2B6BFMFFOYHLW6N36DOESC035KXI","A3KPQ7L5FS8SD6","Approved","Thu May 03 06:42:54 GMT 2012","Thu May 03 06:43:11 GMT 2012","Wed May 09 23:43:11 PDT 2012","Thu May 03 06:37:16 PDT 2012","","","17","95% (213/225)","95% (213/225)","95% (213/225)","http://jdadesign.net/turk/palettes-sym/palette-1.png","A","C","2.0"
"2GRRNDWIOV1SQVQ87D7U93YDZC1WHR","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2Y91XERSQV66AOSMCDUH3WAVKUF19E","A2LHD537BZZD9F","Rejected","Thu May 03 06:56:33 GMT 2012","Thu May 03 06:56:49 GMT 2012","Wed May 09 23:56:49 PDT 2012","","Thu May 03 06:37:16 PDT 2012","The value you provided is too far away from the expected value. Please read the instructions carefully to understand how to read the heatmap before entering data.","16","52% (13/25)","52% (13/25)","52% (13/25)","http://jdadesign.net/turk/palettes-sym/palette-1.png","A","C","3.3"
"2RJQP6AUC26DZ9AIVHUV8FK0CSY92W","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2BP3V0FK0COKLMH6GRGKS9LRWIXHO7","A2JEM59HAWM4GX","Approved","Thu May 03 07:15:39 GMT 2012","Thu May 03 07:16:12 GMT 2012","Thu May 10 00:16:12 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","33","100% (9/9)","100% (9/9)","100% (9/9)","http://jdadesign.net/turk/palettes-sym/palette-1.png","B","C","1.7"
"2RJQP6AUC26DZ9AIVHUV8FK0CSY92W","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2GNCPWZ9RNDW1RY6MRJNBDTGUDCRCH","A1W02OZN6J9J0H","Approved","Thu May 03 07:04:09 GMT 2012","Thu May 03 07:05:18 GMT 2012","Thu May 10 00:05:18 PDT 2012","Thu May 03 06:37:16 PDT 2012","","","69","67% (4/6)","67% (4/6)","67% (4/6)","http://jdadesign.net/turk/palettes-sym/palette-1.png","B","C","1.7"
"2RJQP6AUC26DZ9AIVHUV8FK0CSY92W","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2UXUFJ51Y7QE72I3KCSC0TMOF90ADS","A3KPQ7L5FS8SD6","Approved","Thu May 03 06:49:44 GMT 2012","Thu May 03 06:49:56 GMT 2012","Wed May 09 23:49:56 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","12","95% (213/225)","95% (213/225)","95% (213/225)","http://jdadesign.net/turk/palettes-sym/palette-1.png","B","C","1.7"
"2EWRSQV66RLP0LW8BFNA3KI62RY4C5","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","25I8H88MQU6LORE062SR5X4AIVLAT8","A1PAR1TMKFPKQE","Approved","Thu May 03 04:59:54 GMT 2012","Thu May 03 05:00:20 GMT 2012","Wed May 09 22:00:20 PDT 2012","Wed May 02 23:25:17 PDT 2012","","","26","100% (20/20)","100% (20/20)","100% (20/20)","http://jdadesign.net/turk/palettes-sym/palette-1.png","D","C","1.2"
"2EWRSQV66RLP0LW8BFNA3KI62RY4C5","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2SCMN9U8P9Y3RWZ1R2US2YIM0VYVE3","A1DQPERD593S3P","Approved","Thu May 03 05:05:50 GMT 2012","Thu May 03 05:06:18 GMT 2012","Wed May 09 22:06:18 PDT 2012","Wed May 02 23:25:18 PDT 2012","","","28","100% (86/86)","100% (86/86)","100% (86/86)","http://jdadesign.net/turk/palettes-sym/palette-1.png","D","C","1.0"
"2EWRSQV66RLP0LW8BFNA3KI62RY4C5","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2T12NJKM05BM2WXMSGTG1P9RAJ0GB2","A1IZ3TRWABZ57M","Approved","Thu May 03 06:19:02 GMT 2012","Thu May 03 06:19:17 GMT 2012","Wed May 09 23:19:17 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","15","100% (82/82)","100% (82/82)","100% (82/82)","http://jdadesign.net/turk/palettes-sym/palette-1.png","D","C","1.0"
"2KOXBAT2D5NQHQ8KXARJO5TYMRQ62I","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","22FTL0XULRGNCEM8G64XDFP7NI9P3N","A31HCYU85BMVLL","Approved","Thu May 03 05:59:07 GMT 2012","Thu May 03 05:59:32 GMT 2012","Wed May 09 22:59:32 PDT 2012","Wed May 02 23:25:19 PDT 2012","","","25","99% (87/88)","99% (87/88)","99% (87/88)","http://jdadesign.net/turk/palettes-sym/palette-1.png","E","C","2.5"
"2KOXBAT2D5NQHQ8KXARJO5TYMRQ62I","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2I0MQU6L5OBVVL4WRHVAQJF7G69EXS","A1IZ3TRWABZ57M","Approved","Thu May 03 06:40:07 GMT 2012","Thu May 03 06:40:26 GMT 2012","Wed May 09 23:40:26 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","19","100% (82/82)","100% (82/82)","100% (82/82)","http://jdadesign.net/turk/palettes-sym/palette-1.png","E","C","2.5"
"2KOXBAT2D5NQHQ8KXARJO5TYMRQ62I","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Thu May 03 04:50:55 GMT 2012","3","Department:Other","600","604800","Fri May 04 04:50:55 GMT 2012","","","2QMLF395SW6NZ4IXX7PNRBYF1R8ESL","A3KPQ7L5FS8SD6","Approved","Thu May 03 07:09:26 GMT 2012","Thu May 03 07:09:38 GMT 2012","Thu May 10 00:09:38 PDT 2012","Thu May 03 06:37:17 PDT 2012","","","12","95% (213/225)","95% (213/225)","95% (213/225)","http://jdadesign.net/turk/palettes-sym/palette-1.png","E","C","2.2"
